"count","url_host_registered_domain"
"19900","kommunal-rapport.no"
"19896","barnerettsbloggen.no"
"19873","bryggja.no"
"19853","cornice.no"
"19850","kostyme-spesialisten.no"
"19773","forlagshusetivestfold.no"
"19771","dangstons.no"
"19748","delebil.no"
"19737","agderposten.no"
"19729","ad.no"
"19728","interhome.no"
"19722","braathe.no"
"19692","nfk.no"
"19691","landskapsarkitektur.no"
"19678","sgk.no"
"19671","frostingen.no"
"19659","oluf.no"
"19649","norge.no"
"19637","festspillnn.no"
"19636","aasentunet.no"
"19586","vimennpoker.no"
"19580","idalou.no"
"19577","wj.no"
"19576","glava.no"
"19562","aafk.no"
"19551","sthf.no"
"19534","lillefrekke.no"
"19485","nuug.no"
"19472","altshop.no"
"19428","nyhetsspeilet.no"
"19420","utdinterior.no"
"19415","dailyplanit.no"
"19409","kicks.no"
"19406","firdaposten.no"
"19395","hurtigruten.no"
"19389","studentum.no"
"19371","kristiania.no"
"19361","vikanenett.no"
"19353","telemark.no"
"19323","bergen-klatreklubb.no"
"19320","jacobsen.no"
"19319","siv.no"
"19317","david-andersen.no"
"19307","vixen.no"
"19304","portfolio.no"
"19272","cathrinehammel.no"
"19255","jevnaker.kommune.no"
"19251","norsis.no"
"19214","regionalforvaltning.no"
"19206","nordfjord.no"
"19204","samnanger.kommune.no"
"19199","supermarket.no"
"19190","thetravelinspector.no"
"19161","skiguard.no"
"19141","glassoginterior.no"
"19124","aktivfritid.no"
"19090","karriere.no"
"19079","stemdlf.no"
"19071","stellamagasinet.no"
"19058","sdir.no"
"19023","universitetsforlaget.no"
"19020","leisegang.no"
"18996","westsystem.no"
"18992","bowling.no"
"18986","gwpa.no"
"18965","nordlandssykehuset.no"
"18918","latin-amerikagruppene.no"
"18907","blv.no"
"18906","natgeo.no"
"18904","sotrasjakk.no"
"18902","profflyd.no"
"18901","batsans.no"
"18891","ostfoldfk.no"
"18880","telia.no"
"18870","musicnorway.no"
"18867","reisenett.no"
"18846","idrettsforbundet.no"
"18843","hovdenalpinsenter.no"
"18822","fn.no"
"18808","bubbleroom.no"
"18790","bose.no"
"18786","its-wiki.no"
"18776","stramline.no"
"18761","norla.no"
"18756","soundgarden.no"
"18733","gibud.no"
"18729","bnice.no"
"18726","tromsooutdoor.no"
"18719","michelin.no"
"18704","navigate3d.no"
"18698","vccn.no"
"18663","eplehuset.no"
"18654","haalogalandavis.no"
"18641","rapunzelofsweden.no"
"18639","camtech.no"
"18623","minervanett.no"
"18585","rornorge.no"
"18534","rytter.no"
"18525","nattogdag.no"
"18521","projects-abroad.no"
"18517","itera.no"
"18470","hollywood.no"
"18451","hyttetorget.no"
"18443","blikk.no"
"18440","bistandsaktuelt.no"
"18434","nibio.no"
"18426","samsonite.no"
"18424","vaer-sentral.no"
"18389","eus.no"
"18380","bokavisen.no"
"18356","seljordvarme.no"
"18346","vestnorskfilm.no"
"18328","halden.kommune.no"
"18268","fjeldborg.no"
"18263","arbeiderpartiet.no"
"18261","sykehuset-ostfold.no"
"18245","xtremecar.no"
"18198","norsketennisveteraner.no"
"18181","lofotposten.no"
"18181","borgerskolen.no"
"18176","007.no"
"18169","forlagsliv.no"
"18142","misterspex.no"
"18137","kristiansand.kommune.no"
"18126","ha-halden.no"
"18105","preikestolengamers.no"
"18088","nsff.no"
"18084","florida.no"
"18080","fafo.no"
"18060","vestforsk.no"
"18050","gryskjokken.no"
"18026","infotec.no"
"18024","melk.no"
"18008","spaniaavisen.no"
"18002","hairworld.no"
"17991","veier24.no"
"17986","stayhard.no"
"17982","pressfire.no"
"17970","lofavor.no"
"17956","niva.no"
"17953","inventumkjeden.no"
"17935","detskjerioslo.no"
"17905","kunstnerforbundet.no"
"17899","gamezone.no"
"17892","filmrommet.no"
"17863","ffi.no"
"17856","nord.no"
"17836","alternativ.no"
"17814","intility.no"
"17811","gomentor.no"
"17800","arbeidstilsynet.no"
"17798","konservativ.no"
"17797","boligpluss.no"
"17788","salangen.kommune.no"
"17786","sykehuset-innlandet.no"
"17783","nrkbeta.no"
"17766","lanekassen.no"
"17752","doktoronline.no"
"17714","datahjelperne.no"
"17707","iktsenteret.no"
"17702","visit-hedmark.no"
"17700","masterbloggen.no"
"17663","manchestercity.no"
"17660","caseapp.no"
"17644","lyn.no"
"17636","mattilsynet.no"
"17623","sas.no"
"17620","infografikk.no"
"17577","futuraclassics.no"
"17575","nettxtra.no"
"17561","randyrun.no"
"17554","qwt.no"
"17543","mye-moro.no"
"17540","thedogsofwar.no"
"17531","sykepleien.no"
"17498","erotikknett.no"
"17429","arkitektur-n.no"
"17429","jarlsbergavis.no"
"17427","astrup.no"
"17413","tarapi.no"
"17412","dyreparken.no"
"17412","afmuseet.no"
"17402","cupido.no"
"17394","naxosdirect.no"
"17381","marxisme.no"
"17375","friheten.no"
"17374","actronics.no"
"17335","hordaland.no"
"17321","synonymordboka.no"
"17298","pensjonistforbundet.no"
"17278","bobilportal.no"
"17263","3dhue.no"
"17262","xl-bygg.no"
"17237","mobizmag.no"
"17237","bramat.no"
"17235","hlf.no"
"17231","skepsis.no"
"17223","bokselskap.no"
"17222","mattogpatt.no"
"17211","nsd.no"
"17204","topphandball.no"
"17187","smaalenene.no"
"17176","kreativscrapping.no"
"17137","barnehagefakta.no"
"17132","midtsiden.no"
"17126","fishersci.no"
"17114","idium.no"
"17111","derimot.no"
"17107","innebandyavisen.no"
"17106","aleris.no"
"17079","rikstoto.no"
"17067","nettkatalogen.no"
"17060","spv.no"
"17048","nhest.no"
"17047","lux-case.no"
"17042","helg.no"
"17034","hedning.no"
"17028","maxfritid.no"
"17021","musikkweb.no"
"16997","ingebrigtsen.no"
"16979","notebutikken.no"
"16970","fosna-folket.no"
"16961","viser.no"
"16952","glasspaper.no"
"16943","ukm.no"
"16934","steinspekter.no"
"16915","visitegersund.no"
"16903","hasle-loren.no"
"16902","bordtennis.no"
"16901","treningsforum.no"
"16881","starmedia.no"
"16848","kikkert.no"
"16837","kystverket.no"
"16827","samlerforum.no"
"16818","reisbillig.no"
"16814","desiree.no"
"16810","jarlsberg-travbane.no"
"16797","kreativeideer.no"
"16765","nsr.no"
"16752","billetto.no"
"16746","dibk.no"
"16737","bjerke.no"
"16721","seilmagasinet.no"
"16718","polarnopyret.no"
"16683","blackboxas.no"
"16681","serit.no"
"16644","directferries.no"
"16634","lier.kommune.no"
"16630","haugesundil.no"
"16605","autoload.no"
"16597","tonerweb.no"
"16591","radiorakel.no"
"16543","chilli.no"
"16540","nordea.no"
"16520","storefjell.no"
"16509","stihl.no"
"16494","gjengangeren.no"
"16477","steenstrom.no"
"16476","gyldendal.no"
"16430","yrkesbil.no"
"16429","jamesbond.no"
"16408","bindal.kommune.no"
"16376","nm.no"
"16371","barentsspektakel.no"
"16364","dustorealpakka.no"
"16342","osloworld.no"
"16316","tilknytningsomsorg.no"
"16314","visitalta.no"
"16308","gardsdrift.no"
"16307","framnes.vgs.no"
"16304","kandusi.no"
"16304","ssikt.no"
"16299","histreg.no"
"16286","barneombudet.no"
"16279","blitz.no"
"16256","brio.no"
"16240","arnika.no"
"16233","sparetanken.no"
"16226","rogfk.no"
"16190","1ski.no"
"16149","norskavis.no"
"16126","sprell.no"
"16122","villrein.no"
"16116","publishwhatyoupay.no"
"16107","fjallraven.no"
"16106","gjestal.no"
"16103","humoristen.no"
"16098","boat.no"
"16083","ovre-eiker.kommune.no"
"16076","tidsskriftforeningen.no"
"16069","bodonu.no"
"16062","farmann.no"
"16058","treningstilbud.no"
"16043","synonymet.no"
"16037","0330.no"
"16028","furulunden.no"
"16023","matpaabordet.no"
"16019","kor.no"
"16016","handlegaten.no"
"16013","statsbygg.no"
"16012","packnews.no"
"16002","vest-sahara.no"
"15987","naaf.no"
"15983","as.kommune.no"
"15960","fib.no"
"15944","londontown.no"
"15936","uprisen.no"
"15931","revolusjon.no"
"15926","sykkelhjulet.no"
"15902","miljostatus.no"
"15872","aldringoghelse.no"
"15862","skipsrevyen.no"
"15855","giek.no"
"15853","euro-tec.no"
"15846","mascot.no"
"15823","kitchn.no"
"15818","brikkesys.no"
"15817","rcpro.no"
"15817","visitvoss.no"
"15812","cinerama.no"
"15805","sjakkselskapet.no"
"15801","emunch.no"
"15794","fsc.no"
"15782","containex.no"
"15772","gnusocial.no"
"15765","cartoonnetwork.no"
"15756","manpower.no"
"15752","norskpen.no"
"15730","danskebank.no"
"15718","radikalportal.no"
"15690","procycling.no"
"15676","duplexrecords.no"
"15659","pompey.no"
"15651","amta.no"
"15640","avisa-st.no"
"15635","lantech.no"
"15593","outland.no"
"15590","fotoplex.no"
"15590","datatilsynet.no"
"15549","ms.no"
"15548","avisahemnes.no"
"15533","mot.no"
"15528","ifi.no"
"15525","artige.no"
"15521","matchfashion.no"
"15517","iclinic.no"
"15508","thebodyshop.no"
"15503","interfoto.no"
"15496","osi.no"
"15488","aldrimer.no"
"15462","fagmobler.no"
"15454","cfnorge.no"
"15437","detsoteliv.no"
"15417","landkredittbank.no"
"15417","serieantikvariatet.no"
"15416","xn--familiertter-2jb.no"
"15416","1001spill.no"
"15406","kvinnheringen.no"
"15373","ldo.no"
"15372","kreativscrappingblogg.no"
"15372","lindaslilleverden.no"
"15352","love24.no"
"15347","jewelbox.no"
"15311","weiss.no"
"15308","filmarkivet.no"
"15308","blink-hus.no"
"15280","sansetap.no"
"15271","sogd.no"
"15257","nord-salten.no"
"15231","avisa-hordaland.no"
"15229","trommeportalen.no"
"15225","sageneavis.no"
"15224","kildenett.no"
"15219","mif.no"
"15214","iogt.no"
"15210","hafjellresort.no"
"15196","bygdeposten.no"
"15177","netthandelen.no"
"15171","norskmeteornettverk.no"
"15164","norfloor.no"
"15164","evalueringsportalen.no"
"15141","dmmh.no"
"15133","golfsnakk.no"
"15123","hi.no"
"15109","finenordic.no"
"15104","friedrich.no"
"15085","norgesdate.no"
"15084","vid.no"
"15081","nhosp.no"
"15070","oyene.no"
"15055","aeg.no"
"15048","tyr.no"
"15030","sletteboe.no"
"15021","hooked.no"
"15019","lykkeland.no"
"15014","brother.no"
"15003","ticketservice.no"
"14997","aukast.no"
"14995","anmagritt.no"
"14991","scrappiness.no"
"14989","framtidinord.no"
"14984","viem-it.no"
"14968","mef.no"
"14946","kvasir.no"
"14942","johnet.no"
"14937","rogaland-teater.no"
"14930","fjellsport.no"
"14920","sportsvogn.no"
"14888","schneider-electric.no"
"14886","webforumet.no"
"14875","ue.no"
"14859","blockbuster.no"
"14856","citroen.no"
"14856","helse-nord.no"
"14855","foto.no"
"14826","huginonline.no"
"14815","espira.no"
"14806","nydalen.idrett.no"
"14802","haugesund.kommune.no"
"14793","legemiddelsok.no"
"14792","vinje.kommune.no"
"14784","sognefjord.no"
"14771","sjakk.no"
"14761","granvin.kommune.no"
"14713","antik.no"
"14710","oppegard.kommune.no"
"14704","tfk.no"
"14702","filmantrop.no"
"14693","hadeland.no"
"14679","norlandiabarnehagene.no"
"14675","newton.no"
"14672","ungdomslag.no"
"14671","magic.no"
"14664","hudogfotklinikken.no"
"14651","trinegrung.no"
"14650","sparta.no"
"14645","btv.no"
"14639","trondelagfylke.no"
"14638","tokke.kommune.no"
"14634","lampan.no"
"14633","sydhav.no"
"14610","sitater-og-ordtak.no"
"14578","tjenestetorget.no"
"14574","frammuseum.no"
"14551","united.no"
"14541","spekter.no"
"14538","viruset.no"
"14538","scrappegarasjen.no"
"14530","litteraturhuset.no"
"14529","jeanpaul.no"
"14528","itbergen.no"
"14522","kyst.no"
"14503","vianor.no"
"14497","avis.no"
"14489","tromsfylke.no"
"14485","mediemix.no"
"14471","dns.no"
"14466","if.no"
"14463","fjellinjen.no"
"14457","tgn.no"
"14455","pilegrim.no"
"14453","bryneck.no"
"14452","norgesgruppen.no"
"14443","samordnaopptak.no"
"14438","grohe.no"
"14418","botrend.no"
"14417","thommessen.no"
"14403","aabergeplanteskule.no"
"14394","kabuso.no"
"14393","ohv.oslo.no"
"14386","nordnet.no"
"14382","bueskyting.no"
"14373","genealogi.no"
"14372","moebelgalleriet.no"
"14365","naringsliv.no"
"14355","rana.kommune.no"
"14349","kommune24-7.no"
"14347","cooleting.no"
"14338","skuteregisteret.no"
"14335","vikebladet.no"
"14327","gaysir.no"
"14315","northernquilts.no"
"14309","willabgarden.no"
"14304","mac1.no"
"14293","misterbling.no"
"14286","gallerigallera.no"
"14272","tekniskmuseum.no"
"14256","arildkrovoll.no"
"14253","teambiathlon.no"
"14243","hive.no"
"14239","bjorkneshoyskole.no"
"14227","hobbykunst-norge.no"
"14226","sorfold.kommune.no"
"14222","dekk-guru.no"
"14217","euroflorist.no"
"14217","bo-bedre.no"
"14212","akershuskunstsenter.no"
"14200","geonorge.no"
"14200","riktigeleker.no"
"14199","mercedes-benz.no"
"14195","veierlendingen.no"
"14187","tantemat.no"
"14173","samferdselinfra.no"
"14172","stjordals-blink.no"
"14159","matslinder.no"
"14148","fordefestival.no"
"14137","vibelig.no"
"14132","telemarkmuseum.no"
"14127","perlysverden.no"
"14116","samfunnsveven.no"
"14109","beiarn.kommune.no"
"14099","plastforum.no"
"14092","villmarkshjerte.no"
"14090","comfort.no"
"14071","framtiden.no"
"14048","elefun.no"
"14043","avvir.no"
"14040","bcsport.no"
"14033","aga.no"
"14032","lmk.no"
"14032","travelnews.no"
"14024","genetikkportalen.no"
"14020","hitterslekt.no"
"14016","seria.no"
"14014","telen.no"
"14009","andro.no"
"14009","listabokhandel.no"
"14006","ttif.no"
"13985","karma.no"
"13967","academiccourses.no"
"13962","megaflis.no"
"13958","nordnorgesguiden.no"
"13948","subradar.no"
"13947","bluesnews.no"
"13938","helsport.no"
"13929","huntinglodge.no"
"13920","nammis.no"
"13896","billigbilpleie.no"
"13890","fix.no"
"13887","nasjonalparkstyre.no"
"13886","frisorguiden.no"
"13858","fitjarposten.no"
"13857","kvarteret.no"
"13854","spisekartet.no"
"13852","saralossius.no"
"13847","turblogger.no"
"13835","norwegian.no"
"13815","sor-odal.kommune.no"
"13807","onskebarn.no"
"13796","brppac.no"
"13794","barnelykke.no"
"13791","spania24.no"
"13780","hobbykokken.no"
"13773","lokalmagasinet.no"
"13770","niom.no"
"13744","u4.no"
"13734","innherred.no"
"13730","aerialis.no"
"13724","koll.no"
"13717","foross.no"
"13704","skolediskusjon.no"
"13701","vannportalen.no"
"13700","bellona.no"
"13691","mettemoller.no"
"13687","dfly.no"
"13666","vrgamer.no"
"13656","manusbank.no"
"13655","helse-midt.no"
"13654","villmarkshistorier.no"
"13650","soli-brug.no"
"13650","suserisivet.no"
"13647","pomu.no"
"13645","kilands.no"
"13644","psykologforeningen.no"
"13641","visitgrenland.no"
"13637","bstv.no"
"13635","hoysater.no"
"13627","forsvaretsmuseer.no"
"13626","underskrift.no"
"13624","ticket.no"
"13620","amway.no"
"13615","tromso.kommune.no"
"13612","seatronic.no"
"13600","trimtex.no"
"13593","kulturhus.no"
"13587","bankidnorge.no"
"13566","velmont.no"
"13560","fagerlia.vgs.no"
"13554","pd.no"
"13542","imageshop.no"
"13519","altgodt.no"
"13516","notam02.no"
"13514","mylog.no"
"13496","ahus.no"
"13493","ottestadil.no"
"13492","normisjon.no"
"13476","sidetmedord.no"
"13464","storm.no"
"13454","specsavers.no"
"13444","amfi.no"
"13438","mtlogistikk.no"
"13416","norsklektorlag.no"
"13405","riccovero.no"
"13404","grafill.no"
"13395","traktoren.no"
"13394","skittfiske.no"
"13387","rightpricetiles.no"
"13382","vadso.kommune.no"
"13376","srfsnosk8.no"
"13372","biff.no"
"13356","alvdalmiv.no"
"13348","bergens-seilforening.no"
"13348","indierecordings.no"
"13347","osteperler.no"
"13347","oslohavn.no"
"13338","oregano.no"
"13327","pcsupport.no"
"13319","estudie.no"
"13319","studienett.no"
"13314","batmagasinet.no"
"13313","tv2torget.no"
"13310","tiendeo.no"
"13306","rushprint.no"
"13298","naturfakta.no"
"13298","skinnelangs.no"
"13292","tilboligen.no"
"13289","provacances.no"
"13284","ratkje.no"
"13278","tronderfrim.no"
"13275","helserespons.no"
"13255","millaboutique.no"
"13252","e-co.no"
"13241","helsesmart.no"
"13239","ambulanseforum.no"
"13231","sshf.no"
"13228","golil.no"
"13223","hd.no"
"13221","tanumlydbok.no"
"13211","bareblogg.no"
"13207","lakseelver.no"
"13204","houz.no"
"13201","virksommeord.no"
"13194","lnu.no"
"13185","slowdown.no"
"13184","ielverum.no"
"13179","larsen.no"
"13178","cicero.oslo.no"
"13174","tidsmaskinen.no"
"13174","turbulent.no"
"13173","kryssordhjelp.no"
"13166","gasolin.no"
"13165","tysnesbladet.no"
"13163","travellink.no"
"13163","john-dahle.no"
"13163","loten.kommune.no"
"13132","zelow.no"
"13123","victoriagowns.no"
"13118","forbrukerradet.no"
"13113","filternyheter.no"
"13107","dalegarn.no"
"13105","landbruksdirektoratet.no"
"13092","aurorabillett.no"
"13089","noveller.no"
"13085","hitra-froya.no"
"13082","ivarjohansen.no"
"13066","ac.no"
"13050","hektapatur.no"
"13042","forskerforum.no"
"13041","betaniafauske.no"
"13032","technoport.no"
"13019","folkehjelp.no"
"12995","missydress.no"
"12991","nittedalsporten.no"
"12983","magma.no"
"12944","nts.no"
"12943","hareidil.no"
"12931","naroy.kommune.no"
"12931","thegarden.no"
"12921","austevollforlag.no"
"12908","bildemontering.no"
"12902","emo.no"
"12898","in-italia.no"
"12895","fotoimport.no"
"12894","miljoindex.no"
"12890","krigsseilerregisteret.no"
"12884","ndf.no"
"12861","grammofon.no"
"12856","odonnell.no"
"12855","intrafish.no"
"12846","ellada.no"
"12831","oppskriftskroken.no"
"12822","bloghog.no"
"12818","skogholt.no"
"12813","broom.no"
"12813","follosport.no"
"12800","unoliving.no"
"12796","proffsport.no"
"12796","bruksanvisningpdf.no"
"12783","mjossamlingene.no"
"12781","mbastudies.no"
"12777","nymusikk.no"
"12777","nkom.no"
"12776","bonprix.no"
"12775","utdanningibergen.no"
"12765","barnashus.no"
"12759","tarkett.no"
"12758","iform.no"
"12751","dyrenesverden.no"
"12750","inatur.no"
"12745","digikey.no"
"12744","nnks.no"
"12738","jdykk.no"
"12723","haugesenteret.no"
"12721","arctic-fritid.no"
"12711","finansleksikon.no"
"12697","haugen-gruppen.no"
"12690","marykaynorway.no"
"12683","fellowship.no"
"12677","mitsubishi-klubben.no"
"12674","publicpollen.no"
"12672","retten.no"
"12664","kammeret.no"
"12640","nissedal.kommune.no"
"12640","klartale.no"
"12638","kvaskjerkultur.no"
"12632","kolonforlag.no"
"12613","omag.no"
"12606","greakerif.no"
"12599","enkelklarering.no"
"12595","kongsvinger.kommune.no"
"12584","markedspartner.no"
"12580","helsekompetanse.no"
"12576","ambiente.no"
"12573","dehistoriske.no"
"12554","fotokunstner.no"
"12551","ostre-toten.kommune.no"
"12548","buildingsupply.no"
"12547","nettgamer.no"
"12531","utdanningsnytt.no"
"12528","kpa.no"
"12527","mspc.no"
"12523","schmiedmann.no"
"12509","hvordan.no"
"12508","galleriosebro.no"
"12506","danseinfo.no"
"12506","bgafotobutikk.no"
"12502","funn.no"
"12500","afrika.no"
"12479","saforeningen.no"
"12479","sysla.no"
"12473","matildebrandt.no"
"12469","gorafting.no"
"12469","flugger.no"
"12467","nblf.no"
"12462","malviknytt.no"
"12456","ringblomst.no"
"12452","dirnat.no"
"12447","blest.no"
"12443","gar.no"
"12436","fernerjacobsen.no"
"12424","aof.no"
"12424","kvinnefronten.no"
"12423","norskbibliotekforening.no"
"12417","sunlooper.no"
"12416","artistfoto.no"
"12396","janus.no"
"12393","fredrikstadavisa.no"
"12392","rennebu.kommune.no"
"12390","bladet.no"
"12389","salmebloggen.no"
"12383","alpinanleggene.no"
"12382","index.no"
"12380","gundersenmotorsport.no"
"12372","lyseideer.no"
"12368","adeb.no"
"12363","spillkritikk.no"
"12340","davoy.no"
"12340","legehandboka.no"
"12336","industrimuseum.no"
"12326","fordeidrettslag.no"
"12324","cacas.no"
"12306","bomoirana.no"
"12295","sunnaas.no"
"12286","filmfrasor.no"
"12282","lekekassen.no"
"12281","bygdekvinnelaget.no"
"12280","filmkraft.no"
"12271","larvikhk.no"
"12265","interiorkupp.no"
"12262","lions.no"
"12261","mattespill.no"
"12254","naturarkivet.no"
"12236","mf.no"
"12223","sbanken.no"
"12219","4m.no"
"12216","vettviten.no"
"12205","kvindesland.no"
"12205","norsk-tipping.no"
"12200","unis.no"
"12199","mobelringen.no"
"12189","telepensjonistene.no"
"12179","vintagegitar.no"
"12171","kvf.no"
"12169","ahlsell.no"
"12162","mandalfotoklubb.no"
"12158","somna.kommune.no"
"12154","holderdeord.no"
"12147","civita.no"
"12147","tirsdagmorgen.no"
"12134","cirrus-rcfk.no"
"12132","thoneiendom.no"
"12131","nrc.no"
"12125","trav24.no"
"12117","brumby.no"
"12114","sauda.kommune.no"
"12113","helse-sorost.no"
"12104","lister24.no"
"12103","hig.no"
"12098","elby.no"
"12089","fyresdal.kommune.no"
"12085","modelsport.no"
"12081","kavlifondet.no"
"12080","glapris.no"
